jetz_scientific_name,city_count,region_count,presence_ratio,birdlife_v3_family_name,birdlife_v3_family_name_english
Fulica_armillata,2,4,0.5,Rallidae,"Rails, crakes and allies"
Haliaeetus_vocifer,3,11,0.273,Accipitridae,"Osprey, kites, hawks and eagles"
Ketupa_ketupu,1,7,0.143,Strigidae,Owls
Lonchura_striata,13,25,0.52,Estrildidae,"Waxbills, grass finches, munias and allies"
Oenanthe_chrysopygia,0,7,0.0,Muscicapidae,Chats and Old World flycatchers
Passerina_caerulea,9,18,0.5,Emberizidae,"Buntings, American sparrows and allies"
Phalacrocorax_brasilianus,17,22,0.773,Phalacrocoracidae,Cormorants
Phoenicopterus_ruber,0,3,0.0,Phoenicopteridae,Flamingos
Picus_vittatus,1,5,0.2,Picidae,Woodpeckers
Megalaima_viridis,2,5,0.4,Ramphastidae,Toucans and barbets
Dendroica_coronata,23,26,0.885,Parulidae,New World warblers
Treron_griseicauda,1,1,1.0,Columbidae,Doves and pigeons
Turdus_naumanni,9,21,0.429,Turdidae,Thrushes
Turdus_philomelos,20,27,0.741,Turdidae,Thrushes
Turdus_pilaris,12,23,0.522,Turdidae,Thrushes
Caprimulgus_carolinensis,1,12,0.083,Caprimulgidae,Nightjars
Apus_nipalensis,19,24,0.792,Apodidae,Swifts
Cercomacra_cinerascens,0,1,0.0,Thamnophilidae,Antbirds
Charadrius_veredus,0,8,0.0,Charadriidae,Plovers
Corythopis_delalandi,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Emberiza_tristrami,0,5,0.0,Emberizidae,"Buntings, American sparrows and allies"
Ficedula_albicilla,16,35,0.457,Muscicapidae,Chats and Old World flycatchers
Anthreptes_metallicus,1,2,0.5,Nectariniidae,Sunbirds
Hippolais_pallida,7,16,0.438,Sylviidae,Old World warblers
Marmaronetta_angustirostris,0,14,0.0,Anatidae,"Ducks, geese and swans"
Megascops_kennicottii,4,10,0.4,Strigidae,Owls
Pipraeidea_melanonota,1,10,0.1,Thraupidae,Tanagers
Pomatorhinus_ruficollis,3,9,0.333,Timaliidae,Babblers and parrotbills
Rallus_longirostris,5,16,0.313,Rallidae,"Rails, crakes and allies"
Thraupis_episcopus,7,7,1.0,Thraupidae,Tanagers
Treron_vernans,5,7,0.714,Columbidae,Doves and pigeons
Zoonavena_sylvatica,0,4,0.0,Apodidae,Swifts
Amazilia_leucogaster,1,2,0.5,Trochilidae,Hummingbirds
Bubo_bengalensis,1,24,0.042,Strigidae,Owls
Buteo_platypterus,7,21,0.333,Accipitridae,"Osprey, kites, hawks and eagles"
Luscinia_pectoralis,0,4,0.0,Muscicapidae,Chats and Old World flycatchers
Chloropsis_cochinchinensis,1,5,0.2,Chloropseidae,Leafbirds
Chrysomus_icterocephalus,0,5,0.0,Icteridae,New World blackbirds
Cinclus_cinclus,1,13,0.077,Cinclidae,Dippers
Colinus_cristatus,0,5,0.0,Odontophoridae,New World quails
Serinus_leucopterus,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Dicrurus_hottentottus,10,26,0.385,Dicruridae,Drongos
Ficedula_albicollis,5,18,0.278,Muscicapidae,Chats and Old World flycatchers
Hirundo_angolensis,0,2,0.0,Hirundinidae,Swallows and martins
Larus_armenicus,2,3,0.667,Laridae,Gulls and terns
Otus_senegalensis,0,8,0.0,Strigidae,Owls
Oxyruncus_cristatus,0,4,0.0,Cotingidae,Cotingas
Parabuteo_unicinctus,8,20,0.4,Accipitridae,"Osprey, kites, hawks and eagles"
Pionus_chalcopterus,0,3,0.0,Psittacidae,Parrots
Turdus_rufiventris,7,8,0.875,Turdidae,Thrushes
Aythya_americana,19,22,0.864,Anatidae,"Ducks, geese and swans"
Circus_aeruginosus,19,48,0.396,Accipitridae,"Osprey, kites, hawks and eagles"
Lagonosticta_virata,1,1,1.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Lanius_isabellinus,2,28,0.071,Laniidae,Shrikes
Sturnus_roseus,11,15,0.733,Sturnidae,Starlings
Phoenicurus_frontalis,1,4,0.25,Muscicapidae,Chats and Old World flycatchers
Phoenicurus_ochruros,27,54,0.5,Muscicapidae,Chats and Old World flycatchers
Platalea_minor,5,10,0.5,Threskiornithidae,Ibises and spoonbills
Prinia_hodgsonii,9,30,0.3,Cisticolidae,Cisticolas and allies
Ramphocaenus_melanurus,2,8,0.25,Polioptilidae,Gnatcatchers
Rollandia_rolland,2,4,0.5,Podicipedidae,Grebes
Sarkidiornis_melanotos,6,36,0.167,Anatidae,"Ducks, geese and swans"
Anas_hottentota,4,8,0.5,Anatidae,"Ducks, geese and swans"
Streptocitta_albicollis,0,1,0.0,Sturnidae,Starlings
Tyrannus_verticalis,8,13,0.615,Tyrannidae,Tyrant-flycatchers
Amazona_viridigenalis,4,5,0.8,Psittacidae,Parrots
Catamblyrhynchus_diadema,0,3,0.0,Thraupidae,Tanagers
Chaetura_pelagica,11,22,0.5,Apodidae,Swifts
Chalcophaps_indica,6,19,0.316,Columbidae,Doves and pigeons
Corcorax_melanorhamphos,2,2,1.0,Corcoracidae,Australian mudnesters
Cuculus_clamosus,0,7,0.0,Cuculidae,Cuckoos
Diopsittaca_nobilis,2,6,0.333,Psittacidae,Parrots
Egretta_garzetta,65,76,0.855,Ardeidae,Herons and egrets
Gallirallus_torquatus,1,2,0.5,Rallidae,"Rails, crakes and allies"
Gallus_gallus,2,17,0.118,Phasianidae,"Grouse, pheasants and partridges"
Geotrygon_violacea,0,5,0.0,Columbidae,Doves and pigeons
Gypohierax_angolensis,1,6,0.167,Accipitridae,"Osprey, kites, hawks and eagles"
Haematopus_ostralegus,7,36,0.194,Haematopodidae,Oystercatchers
Haliaeetus_leucoryphus,0,22,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Picus_xanthopygaeus,1,13,0.077,Picidae,Woodpeckers
Plegadis_falcinellus,19,50,0.38,Threskiornithidae,Ibises and spoonbills
Ptilinopus_leclancheri,0,3,0.0,Columbidae,Doves and pigeons
Ramphotrigon_ruficauda,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Schistochlamys_melanopis,1,10,0.1,Thraupidae,Tanagers
Streptopelia_turtur,6,30,0.2,Columbidae,Doves and pigeons
Xiphorhynchus_guttatus,0,5,0.0,Dendrocolaptidae,Woodcreepers
Zimmerius_chrysops,2,3,0.667,Tyrannidae,Tyrant-flycatchers
Anthus_trivialis,13,56,0.232,Motacillidae,Wagtails and pipits
Balearica_regulorum,1,3,0.333,Gruidae,Cranes
Buteo_hemilasius,0,8,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Ceryle_rudis,28,53,0.528,Alcedinidae,Kingfishers
Nectarinia_cuprea,2,3,0.667,Nectariniidae,Sunbirds
Sturnus_contra,18,26,0.692,Sturnidae,Starlings
Gyps_fulvus,1,28,0.036,Accipitridae,"Osprey, kites, hawks and eagles"
Jynx_torquilla,9,53,0.17,Picidae,Woodpeckers
Megaceryle_maxima,2,8,0.25,Alcedinidae,Kingfishers
Oreoscoptes_montanus,2,7,0.286,Mimidae,Mockingbirds and thrashers
Perisoreus_infaustus,0,1,0.0,Corvidae,Crows and jays
Phaenicophaeus_tristis,3,12,0.25,Cuculidae,Cuckoos
Catoptrophorus_semipalmatus,8,20,0.4,Scolopacidae,Sandpipers and allies
Porzana_pusilla,5,78,0.064,Rallidae,"Rails, crakes and allies"
Aethopyga_siparaja,3,17,0.176,Nectariniidae,Sunbirds
Bucephala_clangula,22,43,0.512,Anatidae,"Ducks, geese and swans"
Centropus_senegalensis,3,6,0.5,Cuculidae,Cuckoos
Cyrtonyx_montezumae,0,4,0.0,Odontophoridae,New World quails
Emberiza_pusilla,1,11,0.091,Emberizidae,"Buntings, American sparrows and allies"
Enicurus_leschenaulti,1,17,0.059,Muscicapidae,Chats and Old World flycatchers
Estrilda_troglodytes,1,6,0.167,Estrildidae,"Waxbills, grass finches, munias and allies"
Muscicapa_caerulescens,0,4,0.0,Muscicapidae,Chats and Old World flycatchers
Buteo_albicaudatus,1,17,0.059,Accipitridae,"Osprey, kites, hawks and eagles"
Gymnomystax_mexicanus,1,2,0.5,Icteridae,New World blackbirds
Halcyon_smyrnensis,35,39,0.897,Alcedinidae,Kingfishers
Harpactes_duvaucelii,0,2,0.0,Trogonidae,Trogons
Limosa_lapponica,5,35,0.143,Scolopacidae,Sandpipers and allies
Lonchura_nana,1,1,1.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Melanocorypha_calandra,0,10,0.0,Alaudidae,Larks
Serpophaga_subcristata,4,5,0.8,Tyrannidae,Tyrant-flycatchers
Thraupis_cyanocephala,0,5,0.0,Thraupidae,Tanagers
Atlapetes_albinucha,1,4,0.25,Emberizidae,"Buntings, American sparrows and allies"
Aviceda_jerdoni,1,6,0.167,Accipitridae,"Osprey, kites, hawks and eagles"
Aviceda_subcristata,1,1,1.0,Accipitridae,"Osprey, kites, hawks and eagles"
Contopus_cooperi,6,27,0.222,Tyrannidae,Tyrant-flycatchers
Picoides_scalaris,8,8,1.0,Picidae,Woodpeckers
Dumetia_hyperythra,4,21,0.19,Timaliidae,Babblers and parrotbills
Gampsonyx_swainsonii,1,9,0.111,Accipitridae,"Osprey, kites, hawks and eagles"
Glaucidium_minutissimum,0,4,0.0,Strigidae,Owls
Gyps_tenuirostris,0,6,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Laniarius_ferrugineus,3,4,0.75,Malaconotidae,"Helmetshrikes, bushshrikes and puffbacks"
Melanitta_perspicillata,10,14,0.714,Anatidae,"Ducks, geese and swans"
Myiarchus_tyrannulus,0,12,0.0,Tyrannidae,Tyrant-flycatchers
Myiobius_barbatus,0,6,0.0,Tyrannidae,Tyrant-flycatchers
Oriolus_larvatus,2,5,0.4,Oriolidae,Orioles and figbirds
Pipreola_formosa,0,1,0.0,Cotingidae,Cotingas
Pulsatrix_koeniswaldiana,0,3,0.0,Strigidae,Owls
Sclerurus_rufigularis,0,1,0.0,Furnariidae,Ovenbirds
Setophaga_ruticilla,24,30,0.8,Parulidae,New World warblers
Sylvia_communis,15,34,0.441,Sylviidae,Old World warblers
Anthoscopus_minutus,0,2,0.0,Remizidae,Penduline-tits
Casmerodius_albus,83,123,0.675,Ardeidae,Herons and egrets
Bubo_bubo,0,25,0.0,Strigidae,Owls
Certhia_discolor,0,1,0.0,Certhiidae,Treecreepers
Charadrius_dubius,36,82,0.439,Charadriidae,Plovers
Chrysocolaptes_festivus,0,14,0.0,Picidae,Woodpeckers
Cypsiurus_balasiensis,19,34,0.559,Apodidae,Swifts
Emberiza_citrinella,7,20,0.35,Emberizidae,"Buntings, American sparrows and allies"
Carpodacus_mexicanus,22,22,1.0,Fringillidae,Finches and Hawaiian honeycreepers
Mimus_polyglottos,22,25,0.88,Mimidae,Mockingbirds and thrashers
Muscisaxicola_rufivertex,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Nucifraga_caryocatactes,0,16,0.0,Corvidae,Crows and jays
Chaimarrornis_leucocephalus,1,6,0.167,Muscicapidae,Chats and Old World flycatchers
Streptoprocne_rutila,0,9,0.0,Apodidae,Swifts
Strix_varia,9,14,0.643,Strigidae,Owls
Tarsiger_hyperythrus,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Turdus_obscurus,4,23,0.174,Turdidae,Thrushes
Ammoperdix_heyi,0,3,0.0,Phasianidae,"Grouse, pheasants and partridges"
Blythipicus_pyrrhotis,0,3,0.0,Picidae,Woodpeckers
Bombycilla_cedrorum,19,24,0.792,Bombycillidae,Waxwings
Chaetocercus_heliodor,0,2,0.0,Trochilidae,Hummingbirds
Picoides_nuttallii,3,3,1.0,Picidae,Woodpeckers
Elanus_leucurus,5,21,0.238,Accipitridae,"Osprey, kites, hawks and eagles"
Galloperdix_lunulata,0,8,0.0,Phasianidae,"Grouse, pheasants and partridges"
Oporornis_tolmiei,7,13,0.538,Parulidae,New World warblers
Padda_oryzivora,2,23,0.087,Estrildidae,"Waxbills, grass finches, munias and allies"
Melaenornis_edolioides,0,4,0.0,Muscicapidae,Chats and Old World flycatchers
Pelecanus_occidentalis,5,8,0.625,Pelecanidae,Pelicans
Pellorneum_capistratum,1,3,0.333,Timaliidae,Babblers and parrotbills
Phoeniculus_purpureus,2,8,0.25,Phoeniculidae,Woodhoopoes
Rhyacornis_fuliginosa,6,19,0.316,Muscicapidae,Chats and Old World flycatchers
Polemaetus_bellicosus,0,10,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Pycnonotus_zeylanicus,0,2,0.0,Pycnonotidae,Bulbuls
Sitta_neumayer,1,6,0.167,Sittidae,Nuthatches and Wallcreeper
Sphyrapicus_nuchalis,3,7,0.429,Picidae,Woodpeckers
Sylviparus_modestus,0,3,0.0,Paridae,Tits and chickadees
Amazilia_fimbriata,4,9,0.444,Trochilidae,Hummingbirds
Amazilia_franciae,0,3,0.0,Trochilidae,Hummingbirds
Neochelidon_tibialis,0,4,0.0,Hirundinidae,Swallows and martins
Chaetura_cinereiventris,0,6,0.0,Apodidae,Swifts
Larus_cirrocephalus,6,21,0.286,Laridae,Gulls and terns
Circus_pygargus,1,44,0.023,Accipitridae,"Osprey, kites, hawks and eagles"
Aquila_pomarina,2,15,0.133,Accipitridae,"Osprey, kites, hawks and eagles"
Columba_eversmanni,0,7,0.0,Columbidae,Doves and pigeons
Cuculus_poliocephalus,1,31,0.032,Cuculidae,Cuckoos
Dicaeum_cruentatum,7,13,0.538,Dicaeidae,Flowerpeckers
Dicaeum_ignipectus,3,13,0.231,Dicaeidae,Flowerpeckers
Egretta_caerulea,11,25,0.44,Ardeidae,Herons and egrets
Glaucidium_perlatum,0,7,0.0,Strigidae,Owls
Gorsachius_magnificus,0,6,0.0,Ardeidae,Herons and egrets
Heliomaster_constantii,0,2,0.0,Trochilidae,Hummingbirds
Herpsilochmus_atricapillus,1,3,0.333,Thamnophilidae,Antbirds
Garrulax_maximus,0,1,0.0,Timaliidae,Babblers and parrotbills
Iridosornis_rufivertex,0,2,0.0,Thraupidae,Tanagers
Merops_orientalis,29,33,0.879,Meropidae,Bee-eaters
Microparra_capensis,0,4,0.0,Jacanidae,Jacanas
Piculus_aurulentus,1,3,0.333,Picidae,Woodpeckers
Poicephalus_senegalus,2,2,1.0,Psittacidae,Parrots
Saxicola_insignis,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Tangara_cyanoventris,1,3,0.333,Thraupidae,Tanagers
Turdus_viscivorus,8,24,0.333,Turdidae,Thrushes
Dendrocopos_canicapillus,8,22,0.364,Picidae,Woodpeckers
Alectoris_chukar,3,13,0.231,Phasianidae,"Grouse, pheasants and partridges"
Chen_caerulescens,9,14,0.643,Anatidae,"Ducks, geese and swans"
Grus_antigone,1,14,0.071,Gruidae,Cranes
Aythya_ferina,22,58,0.379,Anatidae,"Ducks, geese and swans"
Bostrychia_hagedash,6,11,0.545,Threskiornithidae,Ibises and spoonbills
Campephilus_robustus,0,4,0.0,Picidae,Woodpeckers
Chordeiles_acutipennis,3,19,0.158,Caprimulgidae,Nightjars
Cuculus_canorus,11,56,0.196,Cuculidae,Cuckoos
Anthreptes_fraseri,0,2,0.0,Nectariniidae,Sunbirds
Dysithamnus_leucostictus,0,1,0.0,Thamnophilidae,Antbirds
Euphagus_cyanocephalus,10,16,0.625,Icteridae,New World blackbirds
Ficedula_westermanni,0,10,0.0,Muscicapidae,Chats and Old World flycatchers
Hirundo_aethiopica,1,4,0.25,Hirundinidae,Swallows and martins
Pachyramphus_viridis,0,7,0.0,Cotingidae,Cotingas
Phylloscopus_trochilus,23,38,0.605,Sylviidae,Old World warblers
Prinia_polychroa,0,1,0.0,Cisticolidae,Cisticolas and allies
Pterocles_indicus,1,14,0.071,Pteroclididae,Sandgrouse
Ramphastos_dicolorus,2,4,0.5,Ramphastidae,Toucans and barbets
Ramphocelus_carbo,2,4,0.5,Thraupidae,Tanagers
Trogon_curucui,1,4,0.25,Trogonidae,Trogons
Turnix_suscitator,3,31,0.097,Turnicidae,Buttonquails
Vanellus_coronatus,1,5,0.2,Charadriidae,Plovers
Zenaida_macroura,25,26,0.962,Columbidae,Doves and pigeons
Accipiter_gularis,3,24,0.125,Accipitridae,"Osprey, kites, hawks and eagles"
Anas_crecca,58,100,0.58,Anatidae,"Ducks, geese and swans"
Aythya_affinis,20,27,0.741,Anatidae,"Ducks, geese and swans"
Calidris_maritima,2,5,0.4,Scolopacidae,Sandpipers and allies
Carduelis_carduelis,20,29,0.69,Fringillidae,Finches and Hawaiian honeycreepers
Ciconia_ciconia,3,43,0.07,Ciconiidae,Storks
Cossypha_semirufa,2,2,1.0,Muscicapidae,Chats and Old World flycatchers
Cypseloides_niger,1,11,0.091,Apodidae,Swifts
Delichon_dasypus,2,35,0.057,Hirundinidae,Swallows and martins
Dolichonyx_oryzivorus,7,18,0.389,Icteridae,New World blackbirds
Veniliornis_spilogaster,2,3,0.667,Picidae,Woodpeckers
Glaucidium_radiatum,5,20,0.25,Strigidae,Owls
Coracina_melaschistos,3,32,0.094,Campephagidae,Cuckoo-shrikes
Seicercus_grammiceps,0,1,0.0,Sylviidae,Old World warblers
Pipreola_riefferii,0,4,0.0,Cotingidae,Cotingas
Prunella_rubida,0,3,0.0,Prunellidae,Accentors
Hirundo_rupestris,2,27,0.074,Hirundinidae,Swallows and martins
Lonchura_cucullata,8,9,0.889,Estrildidae,"Waxbills, grass finches, munias and allies"
Streptopelia_bitorquata,1,2,0.5,Columbidae,Doves and pigeons
Toxostoma_crissale,1,3,0.333,Mimidae,Mockingbirds and thrashers
Triclaria_malachitacea,0,2,0.0,Psittacidae,Parrots
Ardea_herodias,23,29,0.793,Ardeidae,Herons and egrets
Basileuterus_culicivorus,8,13,0.615,Parulidae,New World warblers
Buteo_jamaicensis,22,26,0.846,Accipitridae,"Osprey, kites, hawks and eagles"
Calidris_fuscicollis,5,28,0.179,Scolopacidae,Sandpipers and allies
Macrodipteryx_longipennis,0,5,0.0,Caprimulgidae,Nightjars
Parus_caeruleus,18,20,0.9,Paridae,Tits and chickadees
Geothlypis_aequinoctialis,5,11,0.455,Parulidae,New World warblers
Ocyceros_griseus,0,5,0.0,Bucerotidae,Hornbills
Oenanthe_hispanica,3,17,0.176,Muscicapidae,Chats and Old World flycatchers
Phylloscopus_borealoides,0,10,0.0,Sylviidae,Old World warblers
Podiceps_cristatus,23,64,0.359,Podicipedidae,Grebes
Anas_formosa,3,20,0.15,Anatidae,"Ducks, geese and swans"
Sterna_forsteri,9,17,0.529,Laridae,Gulls and terns
Sterna_trudeaui,1,3,0.333,Laridae,Gulls and terns
Turdus_olivaceus,5,5,1.0,Turdidae,Thrushes
Turdus_torquatus,0,19,0.0,Turdidae,Thrushes
Acrocephalus_arundinaceus,15,48,0.313,Sylviidae,Old World warblers
Aegithalos_concinnus,6,10,0.6,Aegithalidae,Long-tailed Tits
Agapornis_pullarius,1,2,0.5,Psittacidae,Parrots
Amaurospiza_moesta,0,5,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Asio_flammeus,6,89,0.067,Strigidae,Owls
Athene_brama,19,28,0.679,Strigidae,Owls
Calidris_alpina,21,59,0.356,Scolopacidae,Sandpipers and allies
Calidris_minuta,14,37,0.378,Scolopacidae,Sandpipers and allies
Carpornis_cucullata,0,3,0.0,Cotingidae,Cotingas
Chrysococcyx_klaas,3,9,0.333,Cuculidae,Cuckoos
Nectarinia_venusta,4,4,1.0,Nectariniidae,Sunbirds
Conirostrum_speciosum,2,8,0.25,Thraupidae,Tanagers
Coryphospingus_pileatus,1,8,0.125,Emberizidae,"Buntings, American sparrows and allies"
Cossypha_dichroa,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Oporornis_philadelphia,3,15,0.2,Parulidae,New World warblers
Geranospiza_caerulescens,0,15,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Larus_fuscus,26,68,0.382,Laridae,Gulls and terns
Margarornis_squamiger,0,3,0.0,Furnariidae,Ovenbirds
Mimus_gilvus,4,9,0.444,Mimidae,Mockingbirds and thrashers
Mycteria_americana,1,17,0.059,Ciconiidae,Storks
Ortalis_guttata,2,7,0.286,Cracidae,Guans and curassows
Patagioenas_plumbea,1,8,0.125,Columbidae,Doves and pigeons
Phylloscopus_collybita,37,48,0.771,Sylviidae,Old World warblers
Phylloscopus_ijimae,0,6,0.0,Sylviidae,Old World warblers
Phylloscopus_sibilatrix,5,19,0.263,Sylviidae,Old World warblers
Ploceus_capensis,1,3,0.333,Ploceidae,Weavers and allies
Ploceus_manyar,5,25,0.2,Ploceidae,Weavers and allies
Polihierax_insignis,0,2,0.0,Falconidae,Falcons and caracaras
Pyrenestes_ostrinus,0,2,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Smicrornis_brevirostris,1,2,0.5,Acanthizidae,Thornbills and gerygones
Terpsiphone_viridis,6,8,0.75,Monarchidae,Monarchs
Turdoides_malcolmi,9,19,0.474,Timaliidae,Babblers and parrotbills
Accipiter_gentilis,10,45,0.222,Accipitridae,"Osprey, kites, hawks and eagles"
Anser_indicus,2,12,0.167,Anatidae,"Ducks, geese and swans"
Auriparus_flaviceps,3,5,0.6,Remizidae,Penduline-tits
Calcarius_pictus,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Corvus_frugilegus,12,30,0.4,Corvidae,Crows and jays
Emberiza_cirlus,4,10,0.4,Emberizidae,"Buntings, American sparrows and allies"
Eudynamys_scolopaceus,39,44,0.886,Cuculidae,Cuckoos
Francolinus_francolinus,2,15,0.133,Phasianidae,"Grouse, pheasants and partridges"
Hylocharis_leucotis,3,4,0.75,Trochilidae,Hummingbirds
Junco_hyemalis,17,20,0.85,Emberizidae,"Buntings, American sparrows and allies"
Leiothrix_lutea,2,14,0.143,Timaliidae,Babblers and parrotbills
Lonchura_kelaarti,0,3,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Pachyramphus_polychopterus,3,12,0.25,Cotingidae,Cotingas
Pardalotus_striatus,2,2,1.0,Pardalotidae,Pardalotes
Serinus_serinus,12,19,0.632,Fringillidae,Finches and Hawaiian honeycreepers
Alcedo_atthis,61,80,0.762,Alcedinidae,Kingfishers
Ardea_melanocephala,7,11,0.636,Ardeidae,Herons and egrets
Butastur_teesa,3,24,0.125,Accipitridae,"Osprey, kites, hawks and eagles"
Caprimulgus_asiaticus,3,29,0.103,Caprimulgidae,Nightjars
Centropus_chlororhynchus,0,1,0.0,Cuculidae,Cuckoos
Erythropygia_signata,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Contopus_sordidulus,12,20,0.6,Tyrannidae,Tyrant-flycatchers
Contopus_virens,14,20,0.7,Tyrannidae,Tyrant-flycatchers
Fluvicola_pica,1,3,0.333,Tyrannidae,Tyrant-flycatchers
Lalage_leucopygialis,1,1,1.0,Campephagidae,Cuckoo-shrikes
Metopidius_indicus,12,22,0.545,Jacanidae,Jacanas
Myiozetetes_cayanensis,4,6,0.667,Tyrannidae,Tyrant-flycatchers
Numenius_madagascariensis,3,20,0.15,Scolopacidae,Sandpipers and allies
Oenanthe_picata,0,8,0.0,Muscicapidae,Chats and Old World flycatchers
Pardirallus_sanguinolentus,3,6,0.5,Rallidae,"Rails, crakes and allies"
Trichastoma_bicolor,0,2,0.0,Timaliidae,Babblers and parrotbills
Phoenicurus_phoenicurus,10,32,0.313,Muscicapidae,Chats and Old World flycatchers
Ramphastos_vitellinus,2,5,0.4,Ramphastidae,Toucans and barbets
Sitta_frontalis,2,19,0.105,Sittidae,Nuthatches and Wallcreeper
Carduelis_magellanica,4,6,0.667,Fringillidae,Finches and Hawaiian honeycreepers
Spizella_breweri,5,7,0.714,Emberizidae,"Buntings, American sparrows and allies"
Treron_calvus,0,7,0.0,Columbidae,Doves and pigeons
Vanellus_armatus,3,5,0.6,Charadriidae,Plovers
Vanellus_cinereus,9,23,0.391,Charadriidae,Plovers
Amaurolimnas_concolor,0,5,0.0,Rallidae,"Rails, crakes and allies"
Burhinus_bistriatus,0,3,0.0,Burhinidae,Thick-knees
Cettia_major,0,3,0.0,Sylviidae,Old World warblers
Rhipidura_hypoxantha,1,4,0.25,Rhipiduridae,Fantails
Nectarinia_asiatica,27,29,0.931,Nectariniidae,Sunbirds
Cursorius_cursor,0,11,0.0,Glareolidae,Coursers and pratincoles
Cyanocompsa_cyanoides,1,2,0.5,Cardinalidae,"Grosbeaks, saltators and allies"
Cygnus_olor,12,15,0.8,Anatidae,"Ducks, geese and swans"
Cyornis_hainanus,1,3,0.333,Muscicapidae,Chats and Old World flycatchers
Cypseloides_senex,0,1,0.0,Apodidae,Swifts
Erithacus_rubecula,22,26,0.846,Muscicapidae,Chats and Old World flycatchers
Falco_mexicanus,3,9,0.333,Falconidae,Falcons and caracaras
Ficedula_sapphira,0,3,0.0,Muscicapidae,Chats and Old World flycatchers
Gallinago_megala,0,16,0.0,Scolopacidae,Sandpipers and allies
Gymnobucco_calvus,0,1,0.0,Ramphastidae,Toucans and barbets
Hippolais_caligata,6,14,0.429,Sylviidae,Old World warblers
Lophodytes_cucullatus,17,18,0.944,Anatidae,"Ducks, geese and swans"
Lophostrix_cristata,0,3,0.0,Strigidae,Owls
Melanerpes_uropygialis,2,2,1.0,Picidae,Woodpeckers
Motacilla_grandis,3,5,0.6,Motacillidae,Wagtails and pipits
Pelecanus_onocrotalus,5,18,0.278,Pelecanidae,Pelicans
Saltator_striatipectus,5,8,0.625,Cardinalidae,"Grosbeaks, saltators and allies"
Sittasomus_griseicapillus,4,12,0.333,Dendrocolaptidae,Woodcreepers
Synallaxis_albescens,2,11,0.182,Furnariidae,Ovenbirds
Tringa_ochropus,34,73,0.466,Scolopacidae,Sandpipers and allies
Turdus_iliacus,10,25,0.4,Turdidae,Thrushes
Aglaiocercus_kingi,0,4,0.0,Trochilidae,Hummingbirds
Amazona_amazonica,4,6,0.667,Psittacidae,Parrots
Anas_capensis,2,5,0.4,Anatidae,"Ducks, geese and swans"
Brachypteryx_leucophrys,0,3,0.0,Turdidae,Thrushes
Centropus_toulou,1,1,1.0,Cuculidae,Cuckoos
Chloropsis_cyanopogon,0,2,0.0,Chloropseidae,Leafbirds
Chrysocolaptes_lucidus,2,12,0.167,Picidae,Woodpeckers
Serinus_tristriatus,1,1,1.0,Fringillidae,Finches and Hawaiian honeycreepers
Andropadus_gracilis,0,2,0.0,Pycnonotidae,Bulbuls
Falco_vespertinus,0,25,0.0,Falconidae,Falcons and caracaras
Gallicolumba_luzonica,0,1,0.0,Columbidae,Doves and pigeons
Habia_rubica,1,7,0.143,Cardinalidae,"Grosbeaks, saltators and allies"
